1 continue number,2 area code,3 idertifier,4 latitude,5 longitude,6 airport:,7 ICAO code 2:,8 ICAO code 2:,9 name
0,USA,TOVBE,N26130849,W097385402,KHRL,K4,K4,  
0,USA,URAVE,N26095024,W097341011,KHRL,K4,K4,  
0,USA,VARYU,N26185001,W097391096,KHRL,K4,K4,  
0,USA,WANEL,N26114844,W097393278,KHRL,K4,K4,  
0,USA,WENOM,N26165043,W097301506,KHRL,K4,K4,  
0,USA,WERED,N26084258,W097340694,KHRL,K4,K4,  
0,USA,WEVEN,N26155564,W097392976,KHRL,K4,K4,  
0,USA,WOKBI,N26155130,W097415163,KHRL,K4,K4,  
0,USA,YOTLU,N26083879,W097385924,KHRL,K4,K4,  
0,USA,ZABIT,N26013679,W097390437,KHRL,K4,K4,  
0,USA,ZARSA,N26160257,W097385380,KHRL,K4,K4,  
0,USA,ZERON,N26130055,W097392294,KHRL,K4,K4,  
0,USA,ZIPIV,N26244998,W097392323,KHRL,K4,K4,  
0,USA,ZOCKE,N26044044,W097310284,KHRL,K4,K4,  
0,USA,ZUNIN,N26203694,W097392632,KHRL,K4,K4,  
0,USA,ADOKE,N36262773,W093075932,KHRO,K4,K4,  
0,USA,BOLTE,N36093267,W093094283,KHRO,K4,K4,  
0,USA,CAVEK,N36265668,W093140942,KHRO,K4,K4,  
0,USA,ERAKE,N36093886,W093100049,KHRO,K4,K4,  
0,USA,FATGO,N36255847,W093014930,KHRO,K4,K4,  
0,USA,HADEM,N36033143,W093104441,KHRO,K4,K4,  
0,USA,HOTIX,N36143402,W093092447,KHRO,K4,K4,  
0,USA,OFFOV,N36212813,W093083540,KHRO,K4,K4,  
0,USA,TELME,N36030227,W093043617,KHRO,K4,K4,  
0,USA,WAXON,N36040028,W093165272,KHRO,K4,K4,  
0,USA,WOSET,N36133389,W093092814,KHRO,K4,K4,  
0,USA,ZENUN,N36033256,W093100473,KHRO,K4,K4,  
0,USA,HULMI,N38291965,W096370294,KHRU,K3,K3,  
0,USA,IYTIK,N38534150,W096482679,KHRU,K3,K3,  
0,USA,JOHTI,N38534004,W096381198,KHRU,K3,K3,  
0,USA,JUMRA,N38464109,W096482792,KHRU,K3,K3,  
0,USA,OMKAE,N38362176,W096482958,KHRU,K3,K3,  
0,USA,OWIZI,N38292134,W096483070,KHRU,K3,K3,  
0,USA,WOTAG,N38434974,W096482838,KHRU,K3,K3,  
0,USA,WOVEK,N38292190,W096584205,KHRU,K3,K3,  
0,USA,YODBU,N38534206,W096584160,KHRU,K3,K3,  
0,USA,CIPVU,N34494471,W102204883,KHRX,K4,K4,  
0,USA,GEGTE,N34464868,W102224636,KHRX,K4,K4,  
0,USA,HEGEK,N34390278,W102210160,KHRX,K4,K4,  
0,USA,KABHE,N34435231,W102313922,KHRX,K4,K4,  
0,USA,LEMGE,N34412766,W102262026,KHRX,K4,K4,  
0,USA,OLIVY,N34535230,W102180328,KHRX,K4,K4,  
0,USA,RADNY,N34564369,W102160851,KHRX,K4,K4,  
0,USA,WAHLO,N35020477,W102123308,KHRX,K4,K4,  
0,USA,AYUDU,N30271450,W089271561,KHSA,K7,K7,  
0,USA,HANCO,N30270481,W089271564,KHSA,K7,K7,  
0,USA,HAWGS,N30100846,W089271890,KHSA,K7,K7,  
0,USA,PORKK,N30165160,W089271761,KHSA,K7,K7,  
0,USA,RIBDE,N30195184,W089271703,KHSA,K7,K7,  
0,USA,WUDGU,N30243440,W089271612,KHSA,K7,K7,  
0,USA,CIKAB,N37474060,W088354234,KHSB,K5,K5,  
0,USA,FASKI,N37494632,W088303006,KHSB,K5,K5,  
0,USA,FEBIB,N37385683,W088432439,KHSB,K5,K5,  
0,USA,IPEYU,N37492372,W088172693,KHSB,K5,K5,  
0,USA,JATUS,N37432438,W088461612,KHSB,K5,K5,  
0,USA,JIVSO,N37535191,W088201747,KHSB,K5,K5,  
0,USA,LAGLE,N37510667,W088271000,KHSB,K5,K5,  
0,USA,LUSIY,N37461089,W088392465,KHSB,K5,K5,  
0,USA,TIYUP,N37582002,W088230835,KHSB,K5,K5,  
0,USA,VINUC,N37475186,W088490819,KHSB,K5,K5,  
0,USA,IKAZE,N35304636,W097420828,KHSD,K4,K4,  
0,USA,ILWIM,N35413435,W097423641,KHSD,K4,K4,  
0,USA,NUFAD,N35234598,W097415008,KHSD,K4,K4,  
0,USA,PULTZ,N35411746,W097441495,KHSD,K4,K4,  
0,USA,WAROP,N35381339,W097422767,KHSD,K4,K4,  
0,USA,YAVOR,N35484072,W097425496,KHSD,K4,K4,  
0,USA,BECAC,N35142247,W075361872,KHSE,K7,K7,  
0,USA,CULAT,N35123149,W075544904,KHSE,K7,K7,  
0,USA,IPKOH,N35240567,W075285327,KHSE,K7,K7,  
0,USA,JIKON,N35110499,W075422516,KHSE,K7,K7,  
0,USA,ONOKY,N35180664,W075321475,KHSE,K7,K7,  
0,USA,OTMIE,N35322906,W075290386,KHSE,K7,K7,  
0,USA,CARGU,N43485798,W108102398,KHSG,K1,K1,  
0,USA,CASPI,N43415635,W108425382,KHSG,K1,K1,  
0,USA,DIMSE,N44005706,W108362382,KHSG,K1,K1,  
0,USA,ELEDE,N43420734,W108245040,KHSG,K1,K1,  
0,USA,FODEN,N43455834,W108164390,KHSG,K1,K1,  
0,USA,HEDRA,N43372818,W108143167,KHSG,K1,K1,  
0,USA,KARST,N43414226,W108271521,KHSG,K1,K1,  
0,USA,OWEVU,N43432756,W108170468,KHSG,K1,K1,  
0,USA,SHOTE,N43411435,W108295607,KHSG,K1,K1,  
0,USA,WIBTI,N43402267,W108345274,KHSG,K1,K1,  
0,USA,CIRLU,N40435284,W098385172,KHSI,K3,K3,  
0,USA,CISOT,N40380477,W098265582,KHSI,K3,K3,  
0,USA,DECNE,N40384074,W098221207,KHSI,K3,K3,  
0,USA,EBIKE,N40504375,W098230605,KHSI,K3,K3,  
0,USA,EPAJO,N40342561,W098280780,KHSI,K3,K3,  
0,USA,EYAGE,N40311174,W098433616,KHSI,K3,K3,  
0,USA,FEPOB,N40263059,W098181766,KHSI,K3,K3,  
0,USA,GICLE,N40322665,W098305327,KHSI,K3,K3,  
0,USA,HEDNU,N40281111,W098364789,KHSI,K3,K3,  
0,USA,IDROC,N40462208,W098330921,KHSI,K3,K3,  
0,USA,JEKRU,N40321228,W098223227,KHSI,K3,K3,  
0,USA,OWNEW,N40410899,W098291393,KHSI,K3,K3,  
0,USA,WARTA,N40225865,W098325327,KHSI,K3,K3,  
0,USA,ZELUN,N40250081,W098104111,KHSI,K3,K3,  
0,USA,AHAFY,N37592287,W079451434,KHSP,K6,K6,  
0,USA,AHLER,N38023211,W079383768,KHSP,K6,K6,  
0,USA,CEXAS,N37560424,W079520923,KHSP,K6,K6,  
0,USA,DAYYU,N37581520,W079352142,KHSP,K6,K6,  
0,USA,DURAN,N37591352,W079453390,KHSP,K6,K6,  
0,USA,FRETT,N37573823,W080252503,KHSP,K6,K6,  
0,USA,GOBRE,N38064969,W079415340,KHSP,K6,K6,  
0,USA,HOSFE,N37535294,W079564268,KHSP,K6,K6,  
0,USA,WUWAP,N37504262,W080031792,KHSP,K6,K6,  
0,USA,HIRUG,N43315133,W103161868,KHSR,K3,K3,  
0,USA,LODHY,N43192324,W103245129,KHSR,K3,K3,  
0,USA,MARYJ,N43083714,W103304082,KHSR,K3,K3,  
0,USA,OSLUW,N43250026,W103214810,KHSR,K3,K3,  
0,USA,WIPDO,N43282307,W103195757,KHSR,K3,K3,  
0,USA,WOTEP,N43093284,W103301078,KHSR,K3,K3,  
0,USA,YIVSU,N43352149,W103160885,KHSR,K3,K3,  
0,USA,ZEKEB,N43163117,W103262459,KHSR,K3,K3,  
0,USA,BISBE,N34505784,W086454150,KHSV,K7,K7,  
0,USA,BOLAY,N34493939,W086454304,KHSV,K7,K7,  
0,USA,BOSAC,N34242917,W086471319,KHSV,K7,K7,  
0,USA,CECAB,N34302249,W086470612,KHSV,K7,K7,  
0,USA,COTIN,N34460880,W086454728,KHSV,K7,K7,  
0,USA,DEBAY,N34434214,W086455023,KHSV,K7,K7,  
0,USA,ENIKY,N34250647,W086461260,KHSV,K7,K7,  
0,USA,FEKER,N34433720,W086465020,KHSV,K7,K7,  
0,USA,FEKSO,N34405609,W086455356,KHSV,K7,K7,  
0,USA,GEPDE,N34354182,W086455988,KHSV,K7,K7,  
0,USA,GETEC,N34460527,W086464722,KHSV,K7,K7,  
0,USA,HAGUR,N34505431,W086464139,KHSV,K7,K7,  
0,USA,HEREG,N34350931,W086470038,KHSV,K7,K7,  
0,USA,JASEX,N34494159,W086464286,KHSV,K7,K7,  
0,USA,NERTZ,N34353427,W086460003,KHSV,K7,K7,  
0,USA,UJOTY,N34310632,W086460539,KHSV,K7,K7,  
0,USA,DOBZY,N42142318,W077374109,KHTF,K6,K6,  
0,USA,FEKBO,N42073884,W077350825,KHTF,K6,K6,  
0,USA,JASAR,N42265421,W077422643,KHTF,K6,K6,  
0,USA,OCASA,N42065742,W077225661,KHTF,K6,K6,  
0,USA,PUSIC,N42021951,W077450315,KHTF,K6,K6,  
0,USA,REGSE,N42281344,W077425665,KHTF,K6,K6,  
0,USA,UJILE,N42345312,W077452939,KHTF,K6,K6,  
0,USA,VOKHY,N42353146,W077572227,KHTF,K6,K6,  
0,USA,WIHLO,N42183508,W077391658,KHTF,K6,K6,  
0,USA,YOKRU,N42400144,W077354871,KHTF,K6,K6,  
0,USA,YOSIY,N42161888,W077382492,KHTF,K6,K6,  
0,USA,IGUVE,N38292847,W118294564,KHTH,K2,K2,  
0,USA,KUWXU,N38331300,W118100400,KHTH,K2,K2,  
0,USA,OWILU,N38284900,W118241900,KHTH,K2,K2,  
0,USA,PUBIW,N38305559,W118333220,KHTH,K2,K2,  
0,USA,WUDIN,N38320580,W118180724,KHTH,K2,K2,  
0,USA,YIYUR,N38284354,W118274899,KHTH,K2,K2,  
0,USA,ZICYO,N38515500,W118425900,KHTH,K2,K2,  
0,USA,COVLA,N44214777,W084313454,KHTL,K5,K5,  
0,USA,FISTU,N44212432,W084573634,KHTL,K5,K5,  
0,USA,HESER,N44215497,W084215419,KHTL,K5,K5,  
0,USA,HILOT,N44214417,W084360208,KHTL,K5,K5,  
0,USA,IBEME,N44213373,W084475579,KHTL,K5,K5,  
0,USA,BIGGA,N40574400,W072002643,KHTO,K6,K6,  
0,USA,FEAST,N40573793,W072082463,KHTO,K6,K6,  
0,USA,GOODI,N40572657,W072214451,KHTO,K6,K6,  
0,USA,HTOAD,N40573450,W072123811,KHTO,K6,K6,  
0,USA,HURUN,N40572839,W072194286,KHTO,K6,K6,  
0,USA,JORNU,N40572450,W072235590,KHTO,K6,K6,  
0,USA,LAZYE,N40572922,W072184711,KHTO,K6,K6,  
0,USA,MATHW,N40571911,W072293793,KHTO,K6,K6,  
0,USA,SEFRD,N40504400,W072000712,KHTO,K6,K6,  
0,USA,GREGZ,N38245941,W082154936,KHTS,K6,K6,  
0,USA,HAITI,N38161014,W082152392,KHTS,K6,K6,  
0,USA,HIBTI,N38202748,W082283188,KHTS,K6,K6,  
0,USA,HUNTT,N38235586,W082391483,KHTS,K6,K5,  
0,USA,JAVUP,N38240139,W082393200,KHTS,K6,K5,  
0,USA,KEVGE,N38232378,W082373561,KHTS,K6,K5,  
0,USA,KIRRK,N38173525,W082194353,KHTS,K6,K6,  
0,USA,KOSME,N38094291,W082234974,KHTS,K6,K6,  
0,USA,LIVRE,N38203348,W082285033,KHTS,K6,K6,  
0,USA,MYKEE,N38261705,W082463279,KHTS,K6,K5,  
0,USA,WYLEE,N38260046,W082454121,KHTS,K6,K5,  
0,USA,APENY,N39230697,W087125105,KHUF,K5,K5,  
0,USA,BAIZA,N39250802,W087212179,KHUF,K5,K5,  
0,USA,CORIE,N39184912,W087071882,KHUF,K5,K5,  
0,USA,CSUCH,N39155191,W087340110,KHUF,K5,K5,  
0,USA,CUDAN,N39315897,W087333015,KHUF,K5,K5,  
0,USA,CUVOS,N39283577,W087162231,KHUF,K5,K5,  
0,USA,ENOCU,N39390507,W087242324,KHUF,K5,K5,  
0,USA,FETOV,N39311475,W087232245,KHUF,K5,K5,  
0,USA,FOBKA,N39222128,W087024517,KHUF,K5,K5,  
0,USA,IMTEW,N39311206,W087124401,KHUF,K5,K5,  
0,USA,IPEDY,N39353653,W087063366,KHUF,K5,K5,  
0,USA,JOSTO,N39353182,W087285676,KHUF,K5,K5,  
0,USA,KMETZ,N39151678,W087115201,KHUF,K5,K5,  
0,USA,POKHY,N39191181,W087292648,KHUF,K5,K5,  
0,USA,RILLY,N39233177,W087234926,KHUF,K5,K5,  
0,USA,SOXME,N39231761,W087234538,KHUF,K5,K5,  
0,USA,VARUY,N39251653,W087205996,KHUF,K5,K5,  
0,USA,YINNO,N39231445,W087234666,KHUF,K5,K5,  
0,USA,AHOLA,N46033666,W067504849,KHUL,K6,K6,  
0,USA,ARVEN,N46113019,W067503709,KHUL,K6,K6,  
0,USA,CIYEP,N45582866,W067551577,KHUL,K6,K6,  
0,USA,EDMOS,N46164155,W067545722,KHUL,K6,K6,  
0,USA,PINLE,N46151124,W068070071,KHUL,K6,K6,  
0,USA,RUBOC,N45505064,W067462789,KHUL,K6,K6,  
0,USA,VOXYO,N46075228,W067473558,KHUL,K6,K6,  
0,USA,WATAN,N46002130,W068090347,KHUL,K6,K6,  
0,USA,ZUNOL,N46231257,W067470494,KHUL,K6,K6,  
0,USA,ARMET,N29274083,W090393961,KHUM,K4,K4,  
0,USA,BEVPE,N29462049,W090451694,KHUM,K4,K4,  
0,USA,BOURG,N29304951,W090341003,KHUM,K4,K4,  
0,USA,DIEAN,N29461702,W090334752,KHUM,K4,K4,  
0,USA,ELOTY,N29395369,W090393477,KHUM,K4,K4,  
0,USA,FAMAB,N29361213,W090393624,KHUM,K4,K4,  
0,USA,HOVPU,N29271002,W090283518,KHUM,K4,K4,  
0,USA,ITIWE,N29213871,W090394199,KHUM,K4,K4,  
0,USA,IYUKU,N29445831,W090472423,KHUM,K4,K4,  
0,USA,JOBUP,N29372404,W090450509,KHUM,K4,K4,  
0,USA,KEBCE,N29325170,W090374519,KHUM,K4,K4,  
0,USA,LUBUQ,N29213685,W090335868,KHUM,K4,K4,  
0,USA,NACIV,N29405270,W090504304,KHUM,K4,K4,  
0,USA,PECIC,N29311507,W090251589,KHUM,K4,K4,  
0,USA,RACEL,N29461888,W090393223,KHUM,K4,K4,  
0,USA,RECYO,N29303940,W090341198,KHUM,K4,K4,  
0,USA,SEYVO,N29352709,W090420463,KHUM,K4,K4,  
0,USA,TABUQ,N29214032,W090452531,KHUM,K4,K4,  
0,USA,UCIKI,N29370632,W090445710,KHUM,K4,K4,  
0,USA,YABUB,N29345400,W090410717,KHUM,K4,K4,  
0,USA,ZONEV,N29323940,W090371904,KHUM,K4,K4,  
0,USA,AHRJY,N37490178,W097452158,KHUT,K3,K3,  
0,USA,ARLTT,N37511826,W097505892,KHUT,K3,K3,  
0,USA,CFFDL,N38030532,W097504362,KHUT,K3,K3,  
0,USA,CFTXM,N37551655,W097415648,KHUT,K3,K3,  
0,USA,CLOBE,N37543041,W097410474,KHUT,K3,K3,  
0,USA,DDOEE,N38154461,W097522809,KHUT,K3,K3,  
0,USA,DEEZE,N37480915,W097555309,KHUT,K3,K3,  
0,USA,ETISE,N37595407,W097555916,KHUT,K3,K3,  
0,USA,FINGH,N38092064,W097520468,KHUT,K3,K3,  
0,USA,GGRAF,N37582425,W097512482,KHUT,K3,K3,  
0,USA,HOWIS,N38081650,W097563497,KHUT,K3,K3,  
0,USA,IZAGI,N37543208,W098020970,KHUT,K3,K3,  
0,USA,JIBNO,N38173761,W097571162,KHUT,K3,K3,  
0,USA,NUBRE,N38105588,W097431651,KHUT,K3,K3,  
0,USA,OJILE,N38180081,W097580766,KHUT,K3,K3,  
0,USA,OSNIE,N38143732,W098034668,KHUT,K3,K3,  
0,USA,PAFNA,N38073373,W097470776,KHUT,K3,K3,  
0,USA,RIRYO,N37594591,W097465907,KHUT,K3,K3,  
0,USA,SALTT,N38072543,W097553728,KHUT,K3,K3,  
0,USA,SAYAN,N38122913,W097412474,KHUT,K3,K3,  
0,USA,STORG,N37594592,W097465906,KHUT,K3,K3,  
0,USA,TURKY,N38062926,W097482358,KHUT,K3,K3,  
0,USA,UCEKO,N37584952,W097345593,KHUT,K3,K3,  
0,USA,WOLOK,N37543629,W098015806,KHUT,K3,K3,  
0,USA,WUDIS,N38084565,W098072044,KHUT,K3,K3,  
0,USA,YINUG,N38022374,W097495674,KHUT,K3,K3,  
0,USA,ZENOS,N38124614,W098014040,KHUT,K3,K3,  
0,USA,RELSE,N36500364,W087350534,KHVC,K5,K5,  
0,USA,UYURI,N36540180,W087121069,KHVC,K5,K5,  
0,USA,WASMO,N37050060,W087180219,KHVC,K5,K5,  
0,USA,YANUS,N37143331,W087515189,KHVC,K5,K5,  
0,USA,YAYUP,N36524629,W087192990,KHVC,K5,K5,  
0,USA,ZIRAS,N36484649,W087422477,KHVC,K5,K5,  
0,USA,ZITVI,N36515877,W087240440,KHVC,K5,K5,  
0,USA,ELLVS,N41212103,W072525346,KHVN,K6,K6,  
0,USA,GUUMP,N41262080,W072523318,KHVN,K6,K6,  
0,USA,PEPER,N41050579,W072535920,KHVN,K6,K6,  
0,USA,SALLT,N41105006,W072533603,KHVN,K6,K6,  
0,USA,YERNU,N41185544,W072530328,KHVN,K6,K6,  
0,USA,ARHUF,N48404960,W109374002,KHVR,K1,K1,  
0,USA,CIBMI,N48323858,W109534380,KHVR,K1,K1,  
0,USA,COSOG,N48323797,W109374196,KHVR,K1,K1,  
0,USA,FIKOB,N48404904,W109524683,KHVR,K1,K1,  
0,USA,JEPAL,N48323663,W109283140,KHVR,K1,K1,  
0,USA,JINTO,N48323795,W110025433,KHVR,K1,K1,  
0,USA,CHEEP,N34275551,W080093016,KHVS,K7,K7,  
0,USA,ICEJO,N34192340,W080093227,KHVS,K7,K7,  
0,USA,JAPTU,N34364234,W080005428,KHVS,K7,K7,  
0,USA,JCOLE,N34262504,W080060250,KHVS,K7,K7,  
0,USA,OLAWE,N34115323,W080131554,KHVS,K7,K7,  
0,USA,POROY,N34291244,W080043905,KHVS,K7,K7,  
0,USA,SHOYU,N34242488,W080071797,KHVS,K7,K7,  
0,USA,TIARA,N34331538,W080125131,KHVS,K7,K7,  
0,USA,WALIR,N34222487,W080080206,KHVS,K7,K7,  
0,USA,BOGRE,N37372195,W122023769,KHWD,K2,K2,  
0,USA,BRIEN,N37312313,W121513109,KHWD,K2,K2,  
0,USA,FENRA,N37361304,W122000715,KHWD,K2,K2,  
0,USA,FERNE,N37354475,W121595747,KHWD,K2,K2,  
0,USA,HUZBY,N37375488,W122034972,KHWD,K2,K2,  
0,USA,JIBAN,N37325041,W121541977,KHWD,K2,K2,  
0,USA,JOBUS,N37300471,W121464565,KHWD,K2,K2,  
0,USA,OKIVY,N37314215,W121501717,KHWD,K2,K2,  
0,USA,RISHE,N37370879,W122024051,KHWD,K2,K2,  
0,USA,SUDGE,N37343512,W121563357,KHWD,K2,K2,  
0,USA,WESCH,N37331949,W121534883,KHWD,K2,K2,  
0,USA,CIBIB,N26004358,W080082319,KHWO,K7,K7,  
0,USA,CUDES,N26004756,W080022995,KHWO,K7,K7,  
0,USA,HIMIX,N25595395,W080154300,KHWO,K7,K7,  
0,USA,JUMUV,N26000788,W080134992,KHWO,K7,K7,  
0,USA,NICYI,N25595524,W080201000,KHWO,K7,K7,  
0,USA,AZAPU,N46280151,W110014547,KHWQ,K1,K1,  
0,USA,CEBLO,N46262654,W109464016,KHWQ,K1,K1,  
0,USA,FALKI,N46260371,W109430502,KHWQ,K1,K1,  
0,USA,FAMGI,N46284925,W110092475,KHWQ,K1,K1,  
0,USA,HALKO,N46274131,W109583263,KHWQ,K1,K1,  
0,USA,MACSY,N46260668,W109433292,KHWQ,K1,K1,  
0,USA,PEGME,N46251262,W109350277,KHWQ,K1,K1,  
0,USA,QOVCA,N46283547,W110071166,KHWQ,K1,K1,  
0,USA,RECTA,N46272094,W109551729,KHWQ,K1,K1,  
0,USA,RIELS,N46364597,W110104357,KHWQ,K1,K1,  
0,USA,ARDIS,N40565127,W072422397,KHWV,K6,K6,  
0,USA,CFFGJ,N40430217,W073003541,KHWV,K6,K6,  
0,USA,CFFGL,N40490078,W072524484,KHWV,K6,K6,  
0,USA,CUVIN,N40444014,W072460953,KHWV,K6,K6,  
0,USA,DUDDA,N40373285,W072572329,KHWV,K6,K6,  
0,USA,EPARE,N40474859,W072541979,KHWV,K6,K6,  
0,USA,FRANQ,N40511081,W072345748,KHWV,K6,K6,  
0,USA,GUCEG,N40535393,W072421236,KHWV,K6,K6,  
0,USA,HIVRI,N40520998,W072560149,KHWV,K6,K6,  
0,USA,INOSE,N40530552,W072571477,KHWV,K6,K6,  
0,USA,ISQAC,N40435857,W072514165,KHWV,K6,K6,  
0,USA,JIDAB,N40562452,W073013793,KHWV,K6,K6,  
0,USA,KOYEN,N40500835,W072511592,KHWV,K6,K6,  
0,USA,LIEFF,N40492177,W072523215,KHWV,K6,K6,  
0,USA,LUYEN,N40595709,W072565830,KHWV,K6,K6,  
0,USA,MAIDS,N40455225,W072565250,KHWV,K6,K6,  
0,USA,MASTI,N40454666,W072550613,KHWV,K6,K6,  
0,USA,MCCAB,N40452742,W073074917,KHWV,K6,K6,  
0,USA,OCTAV,N41023124,W072495174,KHWV,K6,K6,  
0,USA,PIRCE,N40413025,W073023592,KHWV,K6,K6,  
0,USA,REENE,N40460033,W072475483,KHWV,K6,K6,  
0,USA,TYCHO,N40454710,W072565925,KHWV,K6,K6,  
0,USA,WEENG,N40531387,W072471133,KHWV,K6,K6,  
0,USA,CRLYN,N38310213,W077380172,KHWY,K6,K6,  
0,USA,EYAGI,N38445818,W077533511,KHWY,K6,K6,  
0,USA,LIPIY,N38394949,W077474950,KHWY,K6,K6,  
0,USA,LRGNT,N38325898,W077401167,KHWY,K6,K6,  
0,USA,MABEE,N38362342,W077454104,KHWY,K6,K6,  
0,USA,OPAAL,N38372222,W077450502,KHWY,K6,K6,  
0,USA,FUMMA,N32254267,W080344717,KHXD,K7,K7,  
0,USA,GORGE,N32010099,W080485927,KHXD,K7,K7,  
0,USA,HILTU,N32132619,W080420734,KHXD,K7,K7,  
0,USA,HUNDO,N32081329,W080445155,KHXD,K7,K7,  
0,USA,JAAMM,N32183072,W080385647,KHXD,K7,K7,  
0,USA,NURAE,N32105740,W080580264,KHXD,K7,K7,  
0,USA,SELER,N32123952,W080470388,KHXD,K7,K7,  
0,USA,WOVIN,N32154490,W080403192,KHXD,K7,K7,  
0,USA,ZEXUN,N32251180,W080350472,KHXD,K7,K7,  
0,USA,IDUTE,N43210529,W088271464,KHXF,K5,K5,  
0,USA,MAKPC,N43211465,W088393565,KHXF,K5,K5,  
0,USA,REJPA,N43205883,W088193581,KHXF,K5,K5,  
0,USA,TAVME,N43205536,W088154347,KHXF,K5,K5,  
0,USA,TAWIE,N43210804,W088304118,KHXF,K5,K5,  
0,USA,ZANUV,N43204731,W088071491,KHXF,K5,K5,  
0,USA,ALOTY,N41523886,W070223088,KHYA,K6,K6,  
0,USA,ASHIP,N41434027,W070105803,KHYA,K6,K6,  
0,USA,ASKEW,N41353201,W070221913,KHYA,K6,K6,  
0,USA,BOGEY,N41430637,W070115160,KHYA,K6,K6,  
0,USA,BOWLE,N41363995,W070131253,KHYA,K6,K6,  
0,USA,CFCFW,N41454094,W070074662,KHYA,K6,K6,  
0,USA,COOKK,N41374365,W070052011,KHYA,K6,K6,  
0,USA,COVOD,N41360539,W070225586,KHYA,K6,K6,  
0,USA,DONNN,N41473425,W070044691,KHYA,K6,K6,  
0,USA,DUCEG,N41492493,W070273725,KHYA,K6,K6,  
0,USA,FIXUG,N41320953,W070290618,KHYA,K6,K6,  
0,USA,HOXUD,N41344662,W069575932,KHYA,K6,K6,  
0,USA,JANIR,N41252521,W070124625,KHYA,K6,K6,  
0,USA,JEBIM,N41355823,W070332502,KHYA,K6,K6,  
0,USA,KENAD,N41444847,W070222384,KHYA,K6,K6,  
0,USA,LULIY,N41282067,W070244785,KHYA,K6,K6,  
0,USA,MECEJ,N41460952,W070070119,KHYA,K6,K6,  
0,USA,NOVCE,N41512388,W070090529,KHYA,K6,K6,  
0,USA,PAULI,N41281120,W070312141,KHYA,K6,K6,  
0,USA,SOFOB,N41434445,W070002905,KHYA,K6,K6,  
0,USA,VIGYU,N41295610,W070053920,KHYA,K6,K6,  
0,USA,ZASAB,N41351756,W070113989,KHYA,K6,K6,  
0,USA,CILAK,N29414329,W097505625,KHYI,K4,K4,  
0,USA,GARYS,N29573611,W097565278,KHYI,K4,K4,  
0,USA,HODAL,N29452092,W097414500,KHYI,K4,K4,  
0,USA,JISGO,N29581266,W097573795,KHYI,K4,K4,  
0,USA,KEDCE,N29531790,W097585808,KHYI,K4,K4,  
0,USA,KUXZE,N29572434,W097513637,KHYI,K4,K4,  
0,USA,MOKXO,N29504424,W097511930,KHYI,K4,K4,  
0,USA,NAKIC,N29534238,W097462997,KHYI,K4,K4,  
0,USA,NUHOS,N29532346,W097561132,KHYI,K4,K4,  
0,USA,ORALE,N30030694,W098034298,KHYI,K4,K4,  
0,USA,PUKIY,N30072665,W097520215,KHYI,K4,K4,  
0,USA,QIMIB,N29535799,W097381303,KHYI,K4,K4,  
0,USA,RAJRY,N29530100,W098071465,KHYI,K4,K4,  
0,USA,RUYOK,N29501590,W097474851,KHYI,K4,K4,  
0,USA,TONXU,N29512925,W097491904,KHYI,K4,K4,  
0,USA,TUROC,N29533821,W097483993,KHYI,K4,K4,  
0,USA,UDOTE,N29485593,W097511467,KHYI,K4,K4,  
0,USA,YADUK,N30001420,W097514363,KHYI,K4,K4,  
0,USA,YOYTU,N29560434,W097545907,KHYI,K4,K4,  
0,USA,DAIVE,N46121568,W091193194,KHYR,K5,K5,  
0,USA,JUDAQ,N46145676,W091275400,KHYR,K5,K5,  
0,USA,OBBEY,N46065343,W091230663,KHYR,K5,K5,  
0,USA,OGTOW,N46093399,W091111070,KHYR,K5,K5,  
0,USA,PECRO,N45561572,W091300916,KHYR,K5,K5,  
0,USA,POVYI,N46040619,W091245774,KHYR,K5,K5,  
0,USA,RIGET,N45504877,W091334461,KHYR,K5,K5,  
0,USA,SAPNY,N45525387,W091401478,KHYR,K5,K5,  
0,USA,AYUCU,N38380135,W099192179,KHYS,K3,K3,  
0,USA,AZTIJ,N39010240,W099255919,KHYS,K3,K3,  
0,USA,EPMEF,N38400798,W099132568,KHYS,K3,K3,  
0,USA,EQPOX,N39020833,W099194361,KHYS,K3,K3,  
0,USA,GEYJA,N38390697,W099130814,KHYS,K3,K3,  
0,USA,HOSNI,N38580827,W099051253,KHYS,K3,K3,  
0,USA,HUTIR,N38485094,W099182993,KHYS,K3,K3,  
0,USA,IGEXE,N38511375,W099023200,KHYS,K3,K3,  
0,USA,IKAHU,N38401226,W099065430,KHYS,K3,K3,  
0,USA,IMYIF,N39031392,W099132784,KHYS,K3,K3,  
0,USA,IVZOT,N38461772,W099314180,KHYS,K3,K3,  
0,USA,JENUL,N39015225,W099092884,KHYS,K3,K3,  
0,USA,JIKOT,N38540415,W099110251,KHYS,K3,K3,  
0,USA,NETTE,N38460944,W099150626,KHYS,K3,K3,  
0,USA,OYLUC,N38482790,W099154822,KHYS,K3,K3,  
0,USA,SUYJE,N38385118,W099230919,KHYS,K3,K3,  
0,USA,UTINY,N38561104,W099180092,KHYS,K3,K3,  
0,USA,UTUCO,N38423453,W099272527,KHYS,K3,K3,  
0,USA,VIVWU,N38482212,W099301905,KHYS,K3,K3,  
0,USA,WODAN,N38534847,W099172002,KHYS,K3,K3,  
